,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
1588,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,4bda02df63c5c9b6a4412268,Mary Brown's Famous Chicken,43.63683566544911,-79.62057539641114,Fried Chicken Joint
1587,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,4b10219cf964a520ac6923e3,Starbucks,43.63688768474615,-79.62101964751906,Coffee Shop
1586,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,4c4dc619fb742d7f8d1f4a2d,Subway,43.6368014963905,-79.62088312119413,Sandwich Place
1584,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,4bc9fbe2a276eee19f376202,Courtyard Mississauga-Airport Corporate Centre West,43.641405402386695,-79.61554332646301,Hotel
1585,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,4c3285463896e21ec8b8e890,Tim Hortons,43.63629258792057,-79.61565527116397,Coffee Shop
1582,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,4b53bc5ef964a520bda927e3,Hilton Garden Inn,43.63851877906645,-79.61872101399192,Hotel
15,Cedarbrae,43.773136,-79.23947609999999,4b1711a6f964a520cbc123e3,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant
16,Cedarbrae,43.773136,-79.23947609999999,4e261f261f6eb1ae13930699,Drupati's Roti & Doubles,43.775222138791534,-79.24167761001029,Caribbean Restaurant
17,Cedarbrae,43.773136,-79.23947609999999,4b931d41f964a520d43534e3,Centennial Recreation Centre,43.77459330890341,-79.23649962433035,Athletics & Sports
18,Cedarbrae,43.773136,-79.23947609999999,4c27da423492a593158cb628,Thai One On,43.77446763641413,-79.24126833717742,Thai Restaurant
19,Cedarbrae,43.773136,-79.23947609999999,4cf987f9c6cca35d2d988032,TD Canada Trust,43.77495189482367,-79.24134314060211,Bank
20,Cedarbrae,43.773136,-79.23947609999999,4e42cfc56284d1faa44a1083,B&A Bakery,43.77439074389114,-79.24387684648542,Bakery
21,Cedarbrae,43.773136,-79.23947609999999,4cddfe25db125481ff0b2ece,Popeyes Louisiana Kitchen,43.7759298356196,-79.23532833470263,Fried Chicken Joint
22,Cedarbrae,43.773136,-79.23947609999999,53a66329498ea26469816eb2,The Avenue,43.77243726897931,-79.24196241109247,Lounge
845,Central Bay Street,43.6579524,-79.3873826,4b32a8bdf964a5202d1125e3,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
819,Central Bay Street,43.6579524,-79.3873826,557231e3498e540f05f3083c,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
847,Central Bay Street,43.6579524,-79.3873826,4ad4c061f964a52095f720e3,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
849,Central Bay Street,43.6579524,-79.3873826,52d884c5498ecf5c7cafe5ab,Nando's Flame-Grilled Chicken,43.661617063338966,-79.38609536960354,Portuguese Restaurant
850,Central Bay Street,43.6579524,-79.3873826,57fe5f64498e08c9fc55cb87,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
851,Central Bay Street,43.6579524,-79.3873826,55074b57498ef35eeeaafe29,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
852,Central Bay Street,43.6579524,-79.3873826,4aeb5989f964a5203ec121e3,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
853,Central Bay Street,43.6579524,-79.3873826,511b918be4b00262d6b926b6,Marshalls,43.6591078,-79.3825682,Department Store
854,Central Bay Street,43.6579524,-79.3873826,52a7ae41498eed3af4d0a3fa,Yueh Tung Chinese Restaurant,43.655281263429195,-79.3853365267765,Chinese Restaurant
855,Central Bay Street,43.6579524,-79.3873826,4ddd83c788779c82beb061fc,Ali Baba's,43.65491647880546,-79.38717216891472,Middle Eastern Restaurant
856,Central Bay Street,43.6579524,-79.3873826,59c9960b2955137afedd6957,Butter Baker,43.65566927096165,-79.3842978108375,Bakery
857,Central Bay Street,43.6579524,-79.3873826,4df909dfe4cd2129701c0690,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
858,Central Bay Street,43.6579524,-79.3873826,57bcd3b7498e652a678d0378,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
859,Central Bay Street,43.6579524,-79.3873826,506a2591e4b0961239b8c825,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
860,Central Bay Street,43.6579524,-79.3873826,5064c3dde4b07c5a18986283,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
861,Central Bay Street,43.6579524,-79.3873826,55d415e6498e88992b05a0e2,Chatime 日出茶太,43.66110718944032,-79.38298852788093,Bubble Tea Shop
862,Central Bay Street,43.6579524,-79.3873826,4ad4c060f964a5206af720e3,Bangkok Garden,43.6578702903203,-79.38283718957292,Thai Restaurant
863,Central Bay Street,43.6579524,-79.3873826,4b23d2b2f964a520795a24e3,Dollarama,43.660298617008216,-79.38479755075703,Discount Store
864,Central Bay Street,43.6579524,-79.3873826,5a6b737b35f98359eed11974,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
865,Central Bay Street,43.6579524,-79.3873826,4af1b6e5f964a5206be221e3,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
866,Central Bay Street,43.6579524,-79.3873826,4b8c0fa3f964a52085bb32e3,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
867,Central Bay Street,43.6579524,-79.3873826,525ebec6498e33c5702cd7d3,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
818,Central Bay Street,43.6579524,-79.3873826,537d4d6d498ec171ba22e7fe,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
846,Central Bay Street,43.6579524,-79.3873826,5479da4f498e8569fb44985c,MUJI,43.656024,-79.383284,Miscellaneous Shop
844,Central Bay Street,43.6579524,-79.3873826,4aeb711ef964a52017c221e3,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
848,Central Bay Street,43.6579524,-79.3873826,4ad4c062f964a5200bf820e3,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
842,Central Bay Street,43.6579524,-79.3873826,4f513029e4b07c3382c9fdb9,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
843,Central Bay Street,43.6579524,-79.3873826,51e87a62498e8eea21f772d3,Kekou Gelato House,43.65609938127313,-79.39271479734887,Ice Cream Shop
821,Central Bay Street,43.6579524,-79.3873826,5a81ae339deb7d369fa7f146,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
822,Central Bay Street,43.6579524,-79.3873826,4a8355bff964a520d3fa1fe3,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
823,Central Bay Street,43.6579524,-79.3873826,4ad4cba2f964a520d1fb20e3,Panago,43.65825817735338,-79.38431282558368,Pizza Place
824,Central Bay Street,43.6579524,-79.3873826,504bbf2ce4b0168121235cbe,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
825,Central Bay Street,43.6579524,-79.3873826,4ae7b27df964a52068ad21e3,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
826,Central Bay Street,43.6579524,-79.3873826,4b0ad14df964a520532823e3,Starbucks,43.6595874273128,-79.3852515870617,Coffee Shop
827,Central Bay Street,43.6579524,-79.3873826,4e2284b11fc7c0ef9857d143,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
828,Central Bay Street,43.6579524,-79.3873826,58e91d60e0adac258fcea481,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
829,Central Bay Street,43.6579524,-79.3873826,4ae3398ff964a520ed9121e3,Red Lobster,43.656328,-79.383621,Seafood Restaurant
830,Central Bay Street,43.6579524,-79.3873826,4ad4c05ef964a520e2f620e3,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
820,Central Bay Street,43.6579524,-79.3873826,4ab2b0b9f964a520e56b20e3,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
832,Central Bay Street,43.6579524,-79.3873826,529fa9e111d2159d1f3caa0e,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
833,Central Bay Street,43.6579524,-79.3873826,576d30ed498ef2e95e26e6d0,Starbucks (MaRS),43.65945605353152,-79.39041123272168,Coffee Shop
834,Central Bay Street,43.6579524,-79.3873826,56ccd5cfcd1069ca160a797e,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
835,Central Bay Street,43.6579524,-79.3873826,5771c4be498e6c9fa7babc01,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
836,Central Bay Street,43.6579524,-79.3873826,512ce732e4b0aa0ac5f50f05,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
841,Central Bay Street,43.6579524,-79.3873826,52f6816f11d24a43115dc834,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
837,Central Bay Street,43.6579524,-79.3873826,4aeb5014f964a520c7c021e3,Starbucks,43.65855667717368,-79.39019554279864,Coffee Shop
838,Central Bay Street,43.6579524,-79.3873826,568bcf61498e3aaff5e351f8,Coffee Public,43.66076299149323,-79.38618409033066,Coffee Shop
839,Central Bay Street,43.6579524,-79.3873826,4c8facf91664b1f79c90aa2f,College Park Area,43.65975136823981,-79.38491112965691,Park
840,Central Bay Street,43.6579524,-79.3873826,4ad4c064f964a5208ff820e3,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
831,Central Bay Street,43.6579524,-79.3873826,51755dc7498ece19b7261641,Banh Mi Boys,43.65918751861582,-79.3821314997463,Sandwich Place
1184,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,578fb4ce498ed3b80015a859,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
1183,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,589bc46a739d8546efb5f2fd,Grey Gardens,43.65375932186312,-79.40179994948556,Wine Bar
1182,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4b119787f964a520188023e3,Dumpling House,43.65386003934455,-79.3985583639792,Dumpling Restaurant
1178,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4bc4dcb874a9a5930177d6f6,Pancho's Bakery,43.654750233381165,-79.40210500607643,Bakery
1180,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,54f36c06498e4961553e3e24,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
1179,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,56d885cbcd105695600464d1,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
1185,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4ae29812f964a520288f21e3,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202,Chinese Restaurant
1177,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,58a7c100076be13f60d1dff5,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
1181,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4f2b4de6e4b009e97062d55e,Pizzeria Via Mercanti,43.65407077215065,-79.40192005863022,Italian Restaurant
1186,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,593306a5123a1963f5f94453,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
1191,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,5a35aac9e96d0c07801331ec,Ozzy's Burger,43.65519064459841,-79.40261014020656,Burger Joint
1188,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,50833eafe4b061669759d018,Krudar Muay Thai,43.6528148810904,-79.40136827128343,Martial Arts Dojo
1189,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4c856896d4e23704b2b18288,Fresco's Fish & Chips,43.6541454478424,-79.40180347428756,Fish & Chips Shop
1190,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,531b85a6498e92595cfe68a4,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
1192,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,587bc580e786b26b0d586aa3,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
1193,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,53c1aca9498e99274aafd2fa,Toronto Popcorn Co,43.65502850858242,-79.39950090464713,Snack Place
1194,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,55afaf3b498ef5a31dc891e8,½ oz. Cocktail Emporium,43.653371463735276,-79.40021853715685,Liquor Store
1195,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,5b3fea7b66f3cd002c01d450,Big Trouble,43.653257406110924,-79.39654153390033,Cocktail Bar
1196,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,5644dbaa498e7f7534154326,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1176,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4aedd989f964a52083cf21e3,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant
1197,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,54282a5b498ef4e6e79707ac,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1187,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4b2d2ab2f964a52007d024e3,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
1175,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4b798147f964a52055fd2ee3,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
1163,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,573cf7fb498ea0619b6c64dd,El Rey,43.652764,-79.400048,Cocktail Bar
1173,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,510d827ee4b01d3af0025660,Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant
1198,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4ba7e405f964a5203bbc39e3,Ajisen Ramen 味千拉麵,43.65391272417607,-79.39859327119643,Ramen Restaurant
1204,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4ae4e982f964a5205d9f21e3,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
1203,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4ff09a32e4b0d04a3bf313ca,Jerk Spot,43.655019621279216,-79.39956313919744,Caribbean Restaurant
1202,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4af1c047f964a520cfe221e3,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
1201,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,581cbc55d84d39216bfe92a4,Pow Wow Cafe,43.65410919456478,-79.40177892237044,Taco Place
1200,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4df2e93ad22d8c5470dc3b01,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
1156,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,50427a03e4b08d9f5931f593,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
1157,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4b116957f964a520087c23e3,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
1158,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4adccb27f964a520e02f21e3,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1159,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4a8d5b48f964a520840f20e3,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
1174,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4f25a676e4b01b0c60b7f9c4,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
1160,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,51438b33e4b0a40e33fe5e77,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1162,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4e9a55b68231878c156f04bf,Cold Tea,43.65419313416817,-79.40107491108753,Bar
1164,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,51a261ca498ea3d3eaf40876,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1165,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,51faeaf1498e2f68d53f09d1,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
1166,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4af45a8af964a52097f121e3,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
1167,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,535163cf498ea10a3b9582b5,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
1168,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4b23c951f964a520ad5924e3,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
1169,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4aedf32af964a52091d021e3,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1170,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4b81532ff964a520859f30e3,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
1171,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,5079aa85e4b065f1dd64ce3f,Hooked,43.6545853262614,-79.40174629702895,Fish Market
1172,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,5ac0e1859ef8ef117659c8e3,Hanabusa Cafe,43.654643265757464,-79.40062636492314,Café
1161,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,5830bf495d6ec631f622902f,Little Pebbles,43.654883,-79.400264,Coffee Shop
1205,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4ae2620df964a520da8d21e3,The Embassy Bar,43.65430848069026,-79.40185164752451,Bar
1199,"Chinatown, Grange Park, Kensington Market",43.6532057,-79.4000493,4ff222e6582f33c0ee007ba7,Handlebar,43.652898792690486,-79.40130476536174,Bar
1359,Christie,43.669542,-79.4225637,4b86818cf964a520218d31e3,Pioneer Gas,43.67035525082211,-79.42840047898076,Convenience Store
1362,Christie,43.669542,-79.4225637,4c176f94f1c976b05620a272,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1361,Christie,43.669542,-79.4225637,4d8fe809cb9b224bd1c3a541,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
1360,Christie,43.669542,-79.4225637,4c840c82d8086dcbcfcb8552,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1358,Christie,43.669542,-79.4225637,4bfc2a7fe05e0f47b348cfa8,Queens Club,43.672386069777616,-79.41810570233238,Athletics & Sports
1357,Christie,43.669542,-79.4225637,4d72ca285838a09358d410db,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1356,Christie,43.669542,-79.4225637,4bb799a07421a593dcb9c040,Marlenes Just Babies,43.671824,-79.420499,Baby Store
1354,Christie,43.669542,-79.4225637,4aee0faef964a520b1d121e3,Loblaws,43.671806531827656,-79.42110162429452,Grocery Store
1355,Christie,43.669542,-79.4225637,4ade0037f964a520396721e3,Faema Caffe,43.6720032,-79.4222086,Café
1352,Christie,43.669542,-79.4225637,536e42af498e8a0880b220d7,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
1351,Christie,43.669542,-79.4225637,4adb4d20f964a520b12521e3,Universal Grill,43.670549820711926,-79.42654054306477,Diner
1350,Christie,43.669542,-79.4225637,4b003cf6f964a520d73b22e3,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1349,Christie,43.669542,-79.4225637,4dc9d2add4c07b350108956a,Starbucks,43.671585333016466,-79.42136550708386,Coffee Shop
1348,Christie,43.669542,-79.4225637,540c8301498e51456f71ae7e,Contra Cafe,43.669107144072974,-79.42610471852032,Café
1347,Christie,43.669542,-79.4225637,4adcfd7cf964a5203e6321e3,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1353,Christie,43.669542,-79.4225637,4f737b84e4b060af1b23c5b7,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
588,Church and Wellesley,43.6658599,-79.38315990000001,4b746c9df964a520c1db2de3,Baskin Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
586,Church and Wellesley,43.6658599,-79.38315990000001,50c20a89e4b02803a189384b,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
587,Church and Wellesley,43.6658599,-79.38315990000001,55457219498ea16d16550d3d,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
590,Church and Wellesley,43.6658599,-79.38315990000001,4b3d1e49f964a5205c8e25e3,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
599,Church and Wellesley,43.6658599,-79.38315990000001,5446f60b498e4a38ccda6bc8,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
592,Church and Wellesley,43.6658599,-79.38315990000001,4ab17387f964a520866920e3,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
593,Church and Wellesley,43.6658599,-79.38315990000001,4ad88725f964a5200d1221e3,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
594,Church and Wellesley,43.6658599,-79.38315990000001,4ad4c061f964a520abf720e3,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
585,Church and Wellesley,43.6658599,-79.38315990000001,4fb593c0e4b05a76e2ab2951,Como En Casa,43.66516,-79.384796,Mexican Restaurant
591,Church and Wellesley,43.6658599,-79.38315990000001,4ad8888ff964a520141221e3,Starbucks,43.66500900374431,-79.38056421775902,Coffee Shop
584,Church and Wellesley,43.6658599,-79.38315990000001,533d629b498e7452f4a50bda,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
575,Church and Wellesley,43.6658599,-79.38315990000001,5bd2379cbcbf7a0039a2d7b9,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
582,Church and Wellesley,43.6658599,-79.38315990000001,4b919f56f964a520a4ca33e3,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
581,Church and Wellesley,43.6658599,-79.38315990000001,56637703498eb6bd9dbac796,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
580,Church and Wellesley,43.6658599,-79.38315990000001,50a7f836e4b082296b852ed8,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
579,Church and Wellesley,43.6658599,-79.38315990000001,4c030bf9f423a5938bc3cf16,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
578,Church and Wellesley,43.6658599,-79.38315990000001,4b01b6e7f964a520cd4422e3,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
577,Church and Wellesley,43.6658599,-79.38315990000001,4caf69ae9b34199c9a2ab763,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
576,Church and Wellesley,43.6658599,-79.38315990000001,534c20fa498ee7bc010834ce,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
595,Church and Wellesley,43.6658599,-79.38315990000001,594ff53c2be42528bcc1bdb7,T-Swirl Crepe,43.663452,-79.384125,Creperie
574,Church and Wellesley,43.6658599,-79.38315990000001,4b7af787f964a520f9482fe3,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
573,Church and Wellesley,43.6658599,-79.38315990000001,59ecf741da2e006b9e11a3d3,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
583,Church and Wellesley,43.6658599,-79.38315990000001,4b2d27b4f964a520a6cf24e3,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
596,Church and Wellesley,43.6658599,-79.38315990000001,4af36863f964a52053ed21e3,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
605,Church and Wellesley,43.6658599,-79.38315990000001,57759b97498ec87e7b75736a,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
598,Church and Wellesley,43.6658599,-79.38315990000001,4b23bce0f964a520ce5824e3,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
620,Church and Wellesley,43.6658599,-79.38315990000001,4c193c77838020a1e768e561,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
619,Church and Wellesley,43.6658599,-79.38315990000001,4ad7a7b6f964a520520d21e3,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
618,Church and Wellesley,43.6658599,-79.38315990000001,4ad887d2f964a520111221e3,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
617,Church and Wellesley,43.6658599,-79.38315990000001,590a649bdee77071100a6a15,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
616,Church and Wellesley,43.6658599,-79.38315990000001,54121f6a498e0aefc0da0ac9,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
615,Church and Wellesley,43.6658599,-79.38315990000001,58a0962975e13747e99b1fa9,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
614,Church and Wellesley,43.6658599,-79.38315990000001,5a69ba9112138476a91996f8,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
613,Church and Wellesley,43.6658599,-79.38315990000001,4ad8d773f964a5203e1521e3,YMCA,43.66275344493089,-79.3848492869005,Gym
612,Church and Wellesley,43.6658599,-79.38315990000001,4bdcc9cf462b2d7f1f65113c,Wish,43.66875926600152,-79.38569365317709,Restaurant
611,Church and Wellesley,43.6658599,-79.38315990000001,4ad4c05cf964a52012f620e3,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
610,Church and Wellesley,43.6658599,-79.38315990000001,4af5d1a7f964a52046fd21e3,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
609,Church and Wellesley,43.6658599,-79.38315990000001,4b6b189cf964a52089f22be3,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
608,Church and Wellesley,43.6658599,-79.38315990000001,4aff5ce4f964a520c53722e3,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
607,Church and Wellesley,43.6658599,-79.38315990000001,52423fb211d22dbd0eea431b,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
606,Church and Wellesley,43.6658599,-79.38315990000001,4de11393e4cd846e40987a4d,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
572,Church and Wellesley,43.6658599,-79.38315990000001,4df4456052b100c2d7fdca23,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
604,Church and Wellesley,43.6658599,-79.38315990000001,4afca145f964a5208e2422e3,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
603,Church and Wellesley,43.6658599,-79.38315990000001,4bb942a7cf2fc9b6596ca002,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
602,Church and Wellesley,43.6658599,-79.38315990000001,4b60fd09f964a520d9042ae3,Wine Rack,43.66580230870318,-79.38050712395066,Wine Shop
601,Church and Wellesley,43.6658599,-79.38315990000001,593198513b4e0033ee92a845,Mr. Tonkatsu,43.66438157920901,-79.38440717744646,Japanese Restaurant
600,Church and Wellesley,43.6658599,-79.38315990000001,4bedf8b5e24d20a17b567214,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
